productPK,reference,product,categoryFK
2659,men-s-elegant-sand-beige-mandarin-collar-slim-fit-long-sleeve-shirt,I-Men’s Elegant Sand Beige Mandarin Collar Slim Fit Long Sleeve Shirt,54
2660,I-Women’s-Jersey-Wide-Leg-Pant-Set-with-Shirt,I-Women’s Jersey Wide-Leg Pant Set with Shirt,66
2661,white-crochet-beach-set-top-and-skirt,I-White crochet beach set top and skirt,54
2662,I-Ensemble-chemise-pantalon-femme-rayé-bleu-blanc,I-Ensemble chemise pantalon femme rayé bleu blanc,76
2663,I-Robe-tunique-femme-bordeaux-et-jupe-brodée,I-Robe tunique femme bordeaux et jupe brodée,77
2664,I-Robe-longue-noire-femme-élégante-en-dentelle,I-Robe longue noire femme élégante en dentelle,76
2665,ensemble-raye-chic-confortable,I-Ensemble rayé chic confortable,54
2666,I-Women’s-Embroidered-Dress,I-Women’s Embroidered Dress,695
2667,I-Boubou-femme-vert-fonce-bazin-brodé,I-Boubou femme vert fonce bazin brodé,78
2668,I-Boubou-femme-bleu-Geztner-et-dentelle,I-Boubou femme bleu Geztner et dentelle,78
2669,I-Robe-Geztner-femme-grise-et-verte-dorée,I-Robe Geztner femme grise et verte dorée,78
2670,I-Boubou-geztner-dentelle-bleu,I-Boubou geztner dentelle bleu,78
2671,I-Kimono-en-wax-femme-vert-XL,I-Kimono en wax femme vert XL,72
2672,I-Chemise-femme-broderie-anglaise-rose,I-Chemise femme broderie anglaise rose,72
2673,I-Robe-longue-femme-élégante-blanche-et-grise,I-Robe longue femme élégante blanche et grise,695
2674,I-Kimono-wax-femme-orange-en-coton,I-Kimono wax femme orange en coton,72
2675,I-Robe-jean-et-lin-femme-longue-rayée-bleu-et-blanc,I-Robe jean et lin femme longue rayée bleu et blanc,58
2676,chemise-homme-brodee-main-blanche-et-marron-elegante-artisanale-coton,I-Chemise homme brodée main blanche et marron élégante artisanale coton,54
2677,I-Chemise-homme-brodée-main-en-coton-blanc-et-bleu,I-Chemise homme brodée main en coton blanc et bleu,58
2678,tissu-ceremonie-coton-brode-vert-emeraude-fleurs-relief-luxe-pour-robe-soiree,I-Tissu cérémonie coton brodé vert émeraude fleurs relief luxe pour robe soirée,54
2679,I-Tunique-femme-élégante-marron-et-blanc-coton,I-Tunique femme élégante marron et blanc coton,71
2680,ensemble-robe-et-jupe-femme-blanc-de-lait-boheme-chic-fluide-elegant,I-Ensemble robe et jupe femme blanc de lait bohème chic fluide élégant,54
2681,I-Tunique-femme-élégante-rose-fuchsia-XL-XXL-et-foulard,I-Tunique femme élégante rose fuchsia XL-XXL et foulard,71
2682,I-Ensemble-robe-jupe-et-foulard-femme,I-Ensemble robe jupe et foulard femme,71
2683,sun-yellow-women-s-dress-with-flared-sleeves,I-Sun Yellow Women’s Dress with Flared Sleeves,54
2684,sage-green-swiss-cotton-long-dress-embroidered-refinement,I-Sage Green Swiss Cotton Long Dress – Embroidered Refinement,54
2685,savoury-mignardise-box-keyna-kitchen-festive-aperitif-box-to-share,I-Savoury Mignardise Box – Keyna Kitchen Festive Aperitif Box to Share,54
2686,chic-green-and-yellow-women-s-pants-set-2,I-Chic Green and Yellow Women’s Pants Set,54
2687,ensemble-pantalon-et-chemise-africain-homme-geztner-bleu-clair-elegant,I-Ensemble pantalon et chemise africain homme Geztner bleu clair élégant,54
2688,I-Boubou-blanc-femme-brodé-bleu-turquoise,I-Boubou blanc femme brodé bleu turquoise,78
2689,I-Boubou-femme-blanc-brodé-élégant,I-Boubou femme blanc brodé élégant,78
2690,ensemble-pantalon-chemise-africain-homme-beige-gris-elegant-ceremonie,I-Ensemble pantalon chemise africain homme beige gris élégant cérémonie,54
2691,oversized-unisex-t-shirt-100-premium-quality-cotton-3,I-Oversized Unisex T-shirt 100% Premium Quality Cotton,54
2692,I-Elegant-Striped-Gray-Men’s-Set,I-Elegant Striped Gray Men’s Set,79
2693,I-Elegant-Long-Orange-Lace-geztner-Dress,I-Elegant Long Orange Lace geztner Dress,78
2694,bazin-thioup-vip-4m-luxurious-shiny-african-fabric-for-ceremony-dress,I-Bazin thioup vip 4m – luxurious shiny African fabric for ceremony dress,54
2695,I-Bazin-thioup-4-meters-grey-green,I-Bazin thioup 4 meters grey-green,80
2696,I-Bazin-thioup-4m-gray-pink,I-Bazin thioup 4m gray pink,80
2697,malian-bazin-4-meters-grey-green-elegant-fabric-for-african-women-s-dress-2,I-Malian Bazin 4 meters grey green – Elegant fabric for African women’s dress,54
2698,I-Bazin-thioup-4-meters-gray-green,I-Bazin thioup 4 meters gray-green,80
3375,kessa-marocaine-exfoliante,I-kessa marocaine exfoliante,108
2699,elegant-women-s-brown-long-dress-elastic-cotton-one-shoulder-chic-evening-2,I-Elegant Women’s Brown Long Dress Elastic Cotton One Shoulder Chic Evening,54
2700,I-geztner-Red-Embroidered-Skirt-and-Top-Set,I-geztner Red Embroidered Skirt and Top Set,78
2701,I-Elegant-Taupe-Women’s-Long-Dress,I-Elegant Taupe Women’s Long Dress,695
2702,I-Elegant-Women’s-Long-Dress-Beige,I-Elegant Women’s Long Dress Beige,695
2703,women-s-taupe-bohemian-lace-flared-dress,I-Women’s Taupe Bohemian Lace Flared Dress,54
2704,I-Electric-Blue-Men’s-Streetwear-Hoodie,I-Electric Blue Men’s Streetwear Hoodie,81
2705,embroidered-white-linen-wide-leg-pants-summer-elegance-and-comfort,I-Embroidered White Linen Wide-Leg Pants – Summer Elegance and Comfort,54
2706,chemise-homme-coton-bleu-de-nuit-moderne-et-elegante-avec-poche-poitrine,I-Chemise homme coton bleu de nuit moderne et élégante avec poche poitrine,54
2707,robe-boheme-chic-femme-longue-patchwork-dentelle-bordeaux-bleu-ethnique,I-Robe bohème chic femme longue patchwork dentelle bordeaux bleu ethnique,54
2708,I-Ensemble-femme-africain-élégant-bleu-et-rouge,I-Ensemble femme africain élégant bleu et rouge,74
2709,ensemble-femme,I-Ensemble femme,54
2710,I-Boubou-femme-jaune-Geztner-brodé,I-Boubou femme jaune Geztner brodé,78
2711,t-shirt-oversized-unisexe-100-coton-qualite-premium-3,I-T-shirt oversized unisexe 100% coton qualité premium,54
2712,I-Jupe-et-haut-en-coton-femme-rouge-–-Set-élégant-bohème-été,I-Jupe et haut en coton femme rouge – Set élégant bohème été,82
2713,I-Robe-longue-saumon-vert-doré-cérémonie-femme,I-Robe longue saumon vert doré cérémonie femme,78
2714,I-Robe-noire-brodée-orange-bohème-chic-femme,I-Robe noire brodée orange bohème chic femme,78
2715,ensemble-jupe-et-haut-femme-bleu-turquoise-dore-chic-elegant-ceremonie,I-Ensemble jupe et haut femme bleu turquoise doré chic élégant cérémonie,54
2716,I-Ensemble-jupe-et-haut-bazin-geztner-bleu-turquoise-doré,I-Ensemble jupe et haut bazin geztner bleu turquoise doré,78
2717,women-s-green-and-white-shirt-and-pants-set,I-Women’s Green and White Shirt and Pants Set,54
2718,exclusive-black-t-shirt-with-urban-car-art-illustration-2,I-Exclusive Black T-shirt with Urban Car Art Illustration,54
2719,exclusive-graphic-t-shirt-with-hand-painted-illustration-3,I-Exclusive Graphic T-shirt with Hand-Painted Illustration,54
2720,exclusive-handmade-lion-t-shirt-for-a-wild-and-unique-style-2,I-Exclusive Handmade Lion T-shirt for a Wild and Unique Style,54
2721,women-s-pink-bazin-outfit-with-hand-painting-and-scarf,I-Women’s Pink Bazin Outfit with Hand Painting and Scarf,54
2722,hand-painted-africa-black-sweatshirt-3,I-Hand-painted Africa Black Sweatshirt,54
2723,hand-painted-cheikh-anta-diop-white-sweater,I-Hand-painted Cheikh Anta Diop White Sweater,54
2724,hand-painted-bazin-dress-in-yellow-with-chantung-scarf,I-Hand-painted Bazin Dress in Yellow with Chantung Scarf,54
2725,unisex-black-cotton-sweatshirt-2,I-Unisex Black Cotton Sweatshirt,54
2726,hand-painted-mauve-bazin-dress-for-women-2,I-Hand-painted mauve bazin dress for women,54
2727,premium-white-cotton-chef-jacket-practical-elegance-3,I-Premium White Cotton Chef Jacket – Practical Elegance,54
2728,kit-of-4-nopal-reusable-organic-cotton-eco-friendly-sanitary-pads-2,I-Kit of 4 Nopalé reusable organic cotton eco-friendly sanitary pads,54
2729,chic-unisex-adult-traditional-garment-elegant-bohemian-set-of-choice-2,I-Chic Unisex Adult Traditional Garment – Elegant Bohemian Set of Choice,54
2730,I-Elegant-and-Refined-Azure-Blue-Men’s-Set,I-Elegant and Refined Azure Blue Men’s Set,79
2731,men-s-colorful-cotton-faso-dafani-shirt,I-Men’s Colorful Cotton Faso Dafani Shirt,54
2732,men-s-set,I-Men’s Set,54
2733,I-Modern-Men’s-Pullover-Qamis,I-Modern Men’s Pullover Qamis,695
2734,custom-hoodie-style-and-comfort-in-white-black-green-gray,I-Custom Hoodie Style and Comfort in White Black Green Gray,54
2735,0.0,I-Custom Hoodie: Style and Comfort in White,695
2736,women-s-long-pleated-chic-light-brown-elegant-ceremony-beige-lace-dress,I-Women’s Long Pleated Chic Light Brown Elegant Ceremony Beige Lace Dress,54
2737,geztner-women-s-blue-lace-dress-long-elegant-bohemian-chic-sleeves,I-Geztner Women’s Blue Lace Dress Long Elegant Bohemian Chic Sleeves,54
2738,kimono-nara-2,I-kimono NARA,54
2739,premium-quality-100-cotton-unisex-oversized-t-shirt-2,I-Premium Quality 100% Cotton Unisex Oversized T-shirt,54
2740,I-Men’s-Elegant-Burgundy-and-Beige-Jacket,I-Men’s Elegant Burgundy and Beige Jacket,83
2741,men-s-elegant-white-linen-mandarin-collar-shirt-light-and-artisan-summer,I-Men’s Elegant White Linen Mandarin Collar Shirt – Light and Artisan Summer,54
2742,men-s-chic-and-original-multicolored-african-print-wax-jacket-2,I-Men’s chic and original multicolored African print wax jacket,54
2743,unisex-white-cotton-kimono-coat,I-Unisex White Cotton Kimono Coat,54
2744,premium-quality-100-cotton-oversized-unisex-t-shirt,I-Premium Quality 100% Cotton Oversized Unisex T-shirt,54
2745,wide-african-patchwork-wax-cotton-pants,I-Wide African Patchwork Wax Cotton Pants,54
2746,box-of-savory-mini-pastries-keyna-kitchen-festive-appetizer-box-to-share,I-Box of savory mini pastries – Keyna Kitchen festive appetizer box to share,54
2747,I-Women’s-Black-Embroidered-Cotton-Tunic,I-Women’s Black Embroidered Cotton Tunic,20
2748,handmade-wax-print-kids-dress-2,I-Handmade Wax Print Kids’ Dress,54
2749,I-Women’s-long-cotton-beach-dress,I-Women’s long cotton beach dress,71
2750,dialaba-style-sweater,I-Dialaba style sweater,54
2751,I-Modern-Men’s-Qamis-Pullover-Style,I-Modern Men’s Qamis Pullover Style,695
2752,dija-textiles-magenta-medical-blouse-breathable-comfort-2,I-Dija Textiles Magenta Medical Blouse – Breathable Comfort,54
2753,men-s-khaki-green-cotton-long-sleeve-round-neck-shirt,I-Men’s Khaki Green Cotton Long Sleeve Round Neck Shirt,54
2754,women-s-long-brown-beige-loose-cotton-linen-dress-2,I-Women’s Long Brown Beige Loose Cotton Linen Dress,54
2755,I-Men’s-Chic-Casual-Cotton-and-Leather-Work-Jacket,I-Men’s Chic Casual Cotton and Leather Work Jacket,71
2756,men-s-modern-khaki-cotton-long-sleeve-shirt-2,I-Men’s Modern Khaki Cotton Long Sleeve Shirt,54
2757,women-s-black-and-white-striped-loose-tunic-with-v-neck,I-Women’s Black and White Striped Loose Tunic with V-neck,54
2758,women-s-plus-size-dress,I-Women’s plus size dress,54
2759,elegant-plus-size-women-s-mauve-gold-brocade-long-sleeve-ceremony-dress-2,I-Elegant Plus Size Women’s Mauve Gold Brocade Long Sleeve Ceremony Dress,54
2760,black-embroidered-african-men-s-set-chic-and-modern-traditional-outfit,I-Black Embroidered African Men’s Set – Chic and Modern Traditional Outfit,54
2761,men-s-modern-brown-mandarin-collar-shirt,I-Men’s Modern Brown Mandarin Collar Shirt,54
2762,elegant-women-s-striped-wrap-blouse,I-Elegant Women’s Striped Wrap Blouse,54
2763,elegant-women-s-wrap-front-striped-shirt,I-Elegant Women’s Wrap-Front Striped Shirt,54
2764,elegant-plus-size-women-s-robe-mauve-gold-brocade-long-sleeves-ceremony,I-Elegant Plus Size Women’s Robe Mauve Gold Brocade Long Sleeves Ceremony,54
2765,men-s-modern-khaki-cotton-long-sleeve-shirt,I-Men’s Modern Khaki Cotton Long-Sleeve Shirt,54
2766,men-s-modern-white-cotton-shirt,I-Men’s Modern White Cotton Shirt,54
2767,men-s-white-cotton-shirt-with-round-neck-and-navy-details,I-Men’s White Cotton Shirt with Round Neck and Navy Details,54
2768,elegant-plus-size-women-s-eggplant-mauve-brocade-satin-chic-dress,I-Elegant Plus Size Women’s Eggplant Mauve Brocade Satin Chic Dress,54
2769,I-Women’s-Embroidered-Patch-Dress-Indigo-Pink-and-Red,I-Women’s Embroidered Patch Dress Indigo Pink and Red,71
2770,I-Elegant-Men’s-White-Round-Neck-Cotton-Shirt,I-Elegant Men’s White Round Neck Cotton Shirt,71
2771,elegant-plus-size-women-s-robe-mauve-aubergine-brocade-satin-chic,I-Elegant Plus Size Women’s Robe Mauve Aubergine Brocade Satin Chic,54
2772,haika-dress-4,I-Haika Dress,54
2773,elegant-silk-satin-blouse-for-an-irresistible-style-2,I-Elegant Silk Satin Blouse for an Irresistible Style,54
2774,men-s-elegant-khaki-mandarin-collar-set-modern-chic-ceremony-suit,I-Men’s Elegant Khaki Mandarin Collar Set – Modern Chic Ceremony Suit,54
2775,high-visibility-professional-coverall-safety-and-style,I-High-Visibility Professional Coverall – Safety and Style,54
2776,grey-safety-trousers-and-vest-professional-set-2,I-Grey Safety Trousers and Vest – Professional Set,54
2777,women-s-beauty-institute-blouse-in-black-and-pink,I-Women’s Beauty Institute Blouse in Black and Pink,54
2778,ensemble-fille-en-velours-tendance-et-confortable-disponible-en-noir-vert-marron,I-ensemble fille en velours tendance et confortable disponible en noir vert marron,54
2779,combinaison-bleue-elegante-pour-un-look-irresistible-et-unique,I-combinaison bleue élégante pour un look irrésistible et unique,54
2780,robe-elegante-pour-toutes-les-occasions-en-plusieurs-couleurs,I-Robe élégante pour toutes les occasions en plusieurs couleurs,54
2781,robe-en-pagne-tisse-femme-bleu-or-elegante-robe-africaine-longue,I-Robe en pagne tissé femme bleu or – Élégante robe africaine longue,54
2782,echarpe-terracotta-elegante-pour-un-style-irresistible-200x65-cm,I-écharpe en soie terracotta élégante pour un style irrésistible 200×65 cm,54
2783,chemise-wax-homme-noire-rouge-jaune-imprime-geometrique-elegante-africaine,I-Chemise wax homme noire rouge jaune imprimé géométrique élégante africaine,54
2784,I-Robe-coton-rouge-femme-élégante-longue-bohème,I-Robe coton rouge femme élégante longue bohème,84
2785,pate-a-tartiner-de-sesame-au-moringa-et-miel,I-Pâte à tartiner de sésame au moringa et miel 200g,16
2786,I-Robe-bazin-getzner-noire-brodée-main-doré,I-Robe bazin getzner noire brodée main doré,84
2787,I-Chemise-homme-coton-bleu-élégante-col-mao,I-Chemise homme coton bleu élégante col mao,84
2788,I-Robe-brodée-bleu-turquoise-et-mauve-wax-woodin,I-Robe brodée bleu turquoise et mauve wax woodin,78
2789,robe-brocart-bleu-rose-elegante-robe-florale-ceremonie-femme-chic,I-Robe brocart bleu rose élégante – Robe florale cérémonie femme chic,54
2790,I-Robe-brocart-bleue-rose-élégante-femme,I-Robe brocart bleue rose élégante femme,78
2791,I-Robe-brodée-rose-et-verte-longue-bohème-chic-femme,I-Robe brodée rose et verte longue bohème chic femme,78
2792,I-Robe-rouge-élégante-femme-Geztner,I-Robe rouge élégante femme Geztner,78
2793,I-Robe-noire-dorée-femme-élégante-Geztner,I-Robe noire dorée femme élégante Geztner,78
2794,ensemble-noir-dore-femme-tunique-ample-brodee-et-jupe-elegante-chic,I-Ensemble noir doré femme : tunique ample brodée et jupe élégante chic,54
2795,ensemble-jupe-et-haut-femme-vert-brode-boheme-chic-dentelle-coton-leger,I-Ensemble jupe et haut femme vert brodé bohème chic dentelle coton léger,54
2796,robe-bleu,I-Robe bleu,54
2797,I-Chiffon-de-soie-vert-olive-élégant,I-Chiffon de soie vert olive élégant,85
2798,I-Tissu-coton-voile-Inde-bleu-motifs-géométriques,I-Tissu coton voile Inde bleu motifs géométriques,85
2799,I-Tissu-broderie-anglaise-fuchsia-et-bleu-clair,I-Tissu broderie anglaise fuchsia et bleu clair,85
2800,I-Tissu-coton-brodé-floral-violet-lavande,I-Tissu coton brodé floral violet lavande,85
2801,I-Tissu-voile-brodé-coton-élégant,I-Tissu voile brodé coton élégant,85
2802,I-Tissu-coton-imprimé-Inde-jaune-moutarde-paisley,I-Tissu coton imprimé Inde jaune moutarde paisley,85
2803,I-Tissu-rubia-coton-chic-rose-brodé-fleurs,I-Tissu rubia coton chic rose brodé fleurs,85
2804,robe-brodee-noire-fleurs-coloree,I-Robe brodee noire fleurs coloree,54
2805,costume-africain-homme-beige-brode-elegant-vetement-traditionnel-chic,I-Costume africain homme beige brodé élégant – vêtement traditionnel chic,54
2806,gilet-crochet-artisanal-pour-un-style-unique-et-raffine,I-Gilet crochet artisanal pour un style unique et raffiné,54
2807,ensemble-assorti-homme-et-femme-en-noir-et-blanc,I-Ensemble assorti homme et femme en noir et blanc,54
2808,gilet-crochet-exclusif-en-crochet-pour-un-style-unique-et-tendance,I-Gilet crochet exclusif en crochet pour un style unique et tendance,54
2809,I-Robe-wax-geztner-brodée-mauve-et-blanche,I-Robe wax geztner brodée mauve et blanche,78
2810,I-Robe-blanche-femme-broderie-rose-et-dorée,I-Robe blanche femme broderie rose et dorée,78
2811,robe-brodee-rouge-fleurs-dorees-longue-boheme-chic-femme-elegante,I-Robe brodée rouge fleurs dorées longue bohème chic femme élégante,54
2869,men-s-white-african-shirt-with-long-sleeves-2,I-Men’s White African Shirt with Long Sleeves,54
2812,robe-femme-brodee-blanche-fleurs-dorees-longue-boheme-chic-elegante,I-Robe femme brodée blanche fleurs dorées longue bohème chic élégante,54
2813,boubou-femme-noir-dore-brocart-elegant-robe-ample-ceremonie-chic,I-Boubou femme noir doré brocart élégant – robe ample cérémonie chic,54
2814,I-Chic-women’s-gradient-dark-and-light-mauve-dress,I-Chic women’s gradient dark and light mauve dress,78
2815,I-Boubou-femme-brodé-geztner-rose-fushia,I-Boubou femme brodé geztner rose fushia,78
2816,I-Robe-brodée-bleu-turquoise-femme,I-Robe brodée bleu turquoise femme,78
2817,I-Robe-wax-femme-longue-jaune-noir,I-Robe wax femme longue jaune noir,695
2818,duo-mere-et-fille-brode-autriche-plus-garniture,I-Duo mère et fille brodé Autriche plus garniture,54
2819,I-Elegant-Beige-Lace-Dress-for-Women,I-Elegant Beige Lace Dress for Women,78
2820,I-Embroidered-Gold-White-Ceremonial-Dress,I-Embroidered Gold White Ceremonial Dress,78
